pH 13.15
13.1665
13.1383
13.1501
13.1461
13.1370
13.1500
13.1768
13.1351
13.1716
13.1237
13.1482
13.1450
13.1534
13.1591
13.1328
13.2002
13.1571
13.1367
13.1402
13.1329
13.1625
13.1676
13.1430
13.1480
13.1299
13.1507
13.1492
13.1148
13.1530
13.1540
13.1655
13.1191
13.1488
13.1357
13.1369
13.1601
13.1407
13.1616
13.1384
13.1326
13.1413
13.1432
13.1588
13.1565
13.1530
13.1463
13.1579
13.1430
13.1413
13.1623
13.1689
13.1498
13.1543
13.1384
13.1274
13.1413
13.1418
13.1411
13.1638
13.1714
13.1620
13.1483
13.1420
13.1492
13.1359
13.1324
13.1531
13.1407
13.1391
13.1481
13.1573
13.1374
13.1573
13.1659
13.1611
13.1547
13.1609
13.1654
13.1604
13.1371
13.1686
13.1623
13.1735
13.1405
13.1550
13.1476
13.1296
13.1534
13.1525
13.1580
13.1591
13.1426
13.1425
13.1604
13.1680
13.1455
13.1498
13.1466
13.1355
13.1476
13.1653
13.1500
13.1295
13.1541
13.1504
13.1776
13.1328
13.1698
13.1538
13.1471
13.1550
13.1414
13.1384
13.1545
13.1461
13.1653
13.1459
13.1725
13.1576
13.1722
13.1070
13.1328
13.1486
13.1451
13.1530
13.1525
13.1515
13.1333
13.1536
13.1429
13.1527
13.1471
13.1312
13.1484
13.1556
13.1506
13.1717
13.1270
13.1530
13.1410
13.1623
13.1579
13.1570
13.1372
13.1586
13.1343
13.1772
13.1723
13.1642
13.1425
13.1712
13.1508
13.1743
13.1501
13.1340
13.1430
13.1570
13.1628
13.1634
13.1406
13.1634
13.1686
13.1605
13.1493
13.1342
13.1291
13.1655
13.1317
13.1324
13.1489
13.1255
13.1429
13.1490
13.1475
13.1442
13.1270
13.1531
13.1637
13.1756
13.1380
13.1369
13.1592
13.1516
13.1762
13.1558
13.1555
13.1599
13.1510
13.1567
13.1256
13.1548
13.1512
13.1397
13.1536
13.1642
13.1533
13.1709
13.1572
13.1376
13.1321
13.1438
13.1392
13.1409
13.1448
13.1467
13.1690
13.1490
13.1258
13.1504
13.1335
13.1298
13.1512
13.1637
13.1547
13.1466
13.1466
13.1525
13.1563
13.1767
13.1150
13.1401
13.1421
13.1462
13.1504
13.1502
13.1388
13.1457
13.1728
13.1641
13.1588
13.1191
13.1557
13.1352
13.1401
13.1563
13.1712
13.1537
13.1559
13.1455
13.1527
13.1478
13.1371
13.1601
13.1769
13.1600
13.1503
13.1508
13.1375
13.1457
13.1480
13.1363
13.1648
13.1446
13.1348
13.1330
13.1559
13.1492
13.1434
13.1338
13.1545
13.1466
13.1455
13.1416
13.1347
13.1441
13.1434
13.1603
13.1748
13.1468
13.1342
13.1378
13.1611
13.1444
13.1604
13.1488
13.1630
13.1562
13.1279
13.1592
13.1355
13.1536
13.1570
13.1713
13.1247
13.1730
13.1411
13.1631
13.1707
13.1443
13.1405
13.1766
13.1584
13.1430
13.1483
13.1417
13.1755
13.1486
13.1521
13.1543
13.1401
13.1518
13.1153
13.1399
13.1468
13.1710
13.1515
13.1672
13.1684
13.1679
13.1462
13.1669
13.1510
13.1331
13.1467
13.1607
13.1505
13.1398
13.1545
13.1516
13.1336
13.1385
13.1466
13.1505
13.1513
13.1629
13.1590
13.1635
13.1606
13.1400
13.1475
13.1454
13.1654
13.1400
13.1501
13.1910
13.1542
13.1577
13.1613
13.1340
13.1312
13.1578
13.1292
13.1620
13.1556
13.1507
13.1222
13.1458
13.1311
13.1339
13.1666
13.1460
13.1426
13.1472
13.1123
13.1576
13.1348
13.1751
13.1473
13.1322
13.1490
13.1271
13.1689
13.1410
13.1552
13.1333
13.1423
13.1471
13.1371
13.1577
13.1568
13.1705
13.1382
13.1466
13.1442
13.1769
13.1521
13.1498
13.1478
13.1365
13.1336
13.1535
13.1621
13.1690
13.1528
13.1414
13.1339
13.1389
13.1681
13.1678
13.1299
13.1486
13.1682
13.1295
13.1404
13.1466
13.1269
13.1705
13.1400
13.1725
13.1341
13.1575
13.1712
13.1365
13.1844
13.1810
13.1291
13.1427
13.1470
13.1504
13.1842
13.1316
13.1612
13.1505
13.1449
13.1682
13.1555
13.1319
13.1441
13.1602
13.1443
13.1532
13.1543
13.1403
13.1350
13.1381
13.1571
13.1565
13.1666
13.1860
13.1658
13.1482
13.1749
13.1591
13.1657
13.1399
13.1451
13.1504
13.1463
13.1505
13.1551
13.1345
13.1773
13.1472
13.1671
13.1194
13.1543
13.1369
13.1588
13.1559
13.1459
13.1520
13.1616
13.1379
13.1646
13.1284
13.1520
13.1516
13.1622
13.1744
13.1527
13.1696
13.1496
13.1539
13.1578
13.1538
13.1575
13.1537
13.1763
13.1530
13.1445
13.1546
13.1588
13.1585
13.1843
13.1449
13.1464
13.1746
13.1568
13.1612
13.1475
13.1513
13.1547
13.1490
13.1726
13.1646
13.1532
13.1579
13.1527
13.1545
13.1672
13.1540
13.1432
13.1635
13.1765
13.1771
13.1495
13.1585
13.1532
13.1707
13.1534
13.1574
13.1537
13.1492
13.1693
13.1531
13.1725
13.1647
13.1543
13.1618
13.1361
13.1683
13.1555
13.1543
13.1669
13.1670
13.1821
13.1623
13.1620
13.1469
13.1320
13.1498
13.1507
13.1625
13.1284
13.1774
13.1471
13.1372
13.1749
13.1386
13.1380
13.1557
13.1598
13.1794
13.1909
13.1694
13.1668
13.1384
13.1550
13.1475
13.1670
13.1454
13.1611
13.1517
13.1408
13.1656
13.1503
13.1846
13.1569
13.1532
13.1631
13.1630
13.1512
13.1636
13.1810
13.1716
13.1470
13.1446
13.1469
13.1681
13.1490
13.1451
13.1574
13.1640
13.1457
13.1351
13.1412
13.1704
13.1765
13.1824
13.1585
13.1466
13.1384
13.1577
13.1494
13.1518
13.1456
13.1733
13.1556
13.1586
13.1625
13.1373
13.1451
13.1385
13.1653
13.1556
13.1580
13.1933
13.1279
13.1534
13.1723
13.1654
13.1395
13.1617
13.1492
13.1442
13.1703
13.1559
13.1601
13.1451
13.1644
13.1488
13.1788
13.1225
13.1280
13.1488
13.1277
13.1939
13.1458
13.1351
13.1657
13.1281
13.1741
13.1271
13.1507
13.1677
13.1567
13.1444
13.1752
13.1680
13.1679
13.1472
13.1452
13.1458
13.1325
13.1710
13.1497
13.1457
13.1425
13.1539
13.1407
13.1379
13.1592
13.1622
13.1332
13.1551
13.1451
13.1288
13.1532
