pH 2.17,pH 5.75,pH 7.73,pH 10.36,pH 13.15
-1.252185640371522,-1.105886319557266,-0.8909075555535401,-0.12116717332483434,0.9706576377833965
-0.22432958424876911,-1.5075277902962925,-1.1895024239102554,0.3405293049576948,-0.9420618038616054
0.9320084788893134,-2.5199989977841235,-1.7866921606236061,-1.4161694904589532,-0.14170402331505294
2.088346542027396,-2.2355029560106616,-0.8275692501446129,-0.8981685636053057,-0.41301174553417225
0.41808045082793693,-1.3652797694095244,-3.3972947838809167,-3.082781168162132,-1.030236813582744
0.03263442978189046,-0.7460825020202694,-1.307130705384069,-2.497214903023183,-0.14848671637051583
0.6750444648585965,-1.8756991384736652,-2.0400453822596356,-2.992694050448463,1.6692750224977642
-0.8667396193255325,-1.7501861788677242,-1.5333389389876562,-0.5265592030364457,-1.159107981636901
-1.252185640371522,-0.7209799100990663,-1.4700006335786484,-1.562561056743741,1.3165749836128486
-1.252185640371522,-1.4573226064538862,-1.8952721127533791,-0.07612361446809998,-1.9323349899614815
0.03263442978189046,-2.4781613445821677,-1.4880972922669709,-2.4296495647378813,-0.2705751913692099
0.5465624578432667,-1.7167160563061445,-1.0356808250598775,-0.4364720853227765,-0.4876213691445053
0.8035264718739835,-0.7962876858626012,-0.9271008729301043,-1.4386912698875207,0.08212484751570542
-0.22432958424876911,-2.2355029560106616,-1.1985507532543764,-1.7877788510280135,0.4687383516780559
-0.09584757723343933,-0.988740890591701,-0.9271008729301043,-1.4161694904589532,-1.3151099219129097
0.16111643679722024,-1.842229015912086,-2.5377034961874148,-1.2585170344601824,3.256425197479823
1.0604904859046431,-0.9301681761089186,-1.7414505139029204,-0.4139503058944092,0.3330844905684359
-0.7382576123101455,-2.0514172819220122,-1.0899708011246836,-0.8869076738911221,-1.0505848927492532
-0.48129359827948587,-1.6079381579810306,-1.5333389389876562,0.40809464324299666,-0.8131906358074484
-1.123703633356192,-1.6999809950253923,-1.0085358370274342,-1.562561056743741,-1.3083272288574468
0.6750444648585965,-1.766921240148551,-1.3523723521048348,-0.763037887034902,0.6993499155642772
-0.6097756052948157,-1.9426393835968239,0.05916702558133202,-1.8215615201705644,1.0452672613937295
0.16111643679722024,-0.7042448488182395,-1.0718741424364417,-1.213473475603248,-0.6232752302540047
1.0604904859046431,-0.5034241134487634,0.8644683372100274,-0.5941245413217473,-0.28414057748013577
-0.6097756052948157,-0.6707747262566601,-1.7595471725912428,-1.7765179613138298,-1.5118080205218163
1.4459365069506893,-1.306707054926742,-0.3570561242491971,-0.8080814458916366,-0.1010078649821549
-1.252185640371522,-0.988740890591701,-1.949562088818185,0.6670951066698205,-0.2027482608143397
-0.09584757723343933,-0.14362029591176675,-2.6915250950378726,-2.1593882115968737,-2.5359946718990063
0.6750444648585965,-1.6999809950253923,-1.379517340137278,-0.12116717332483434,0.054994075293853764
-0.6097756052948157,-1.7083485256657684,-1.922417100785742,-0.5378200927506293,0.12282100584860349
1.1889724929199725,-0.25239819423688115,-0.14894454933393256,-2.5197366824515504,0.9028307072286467
-1.252185640371522,-2.1099899964047206,-0.5923126871969049,-1.3260823727452842,-2.2443388705134986
0.5465624578432667,-0.43648386832560465,-0.4384910883464465,-0.8643858944627548,-0.22987903303631188
-0.7382576123101455,-1.0473136050744833,-1.3342756934165123,-1.2585170344601824,-1.118411823304003
-0.8667396193255325,-1.8756991384736652,-0.9451975316184266,-1.0670819093184605,-1.0370195066382069
0.03263442978189046,-0.5201591747295902,-1.940513759474064,0.44187731238554756,0.5365652822328056
1.1889724929199725,-1.3401771774883213,-1.8771754540650567,-1.9229095275984172,-0.7792771705300133
0.41808045082793693,-0.5368942360103427,-1.2256957412868197,-1.517517497887006,0.6383056780649904
0.41808045082793693,-1.3903823613307276,-0.3570561242491971,0.19413773867290765,-0.935279110806022
0.9320084788893134,-1.432220014532683,-0.5651676991644617,-1.4724739390300716,-1.3286753080238356
0.41808045082793693,-2.0681523432027653,-1.7233538552146788,-1.4724739390300716,-0.7385810121972357
0.28959844381260713,-1.6916134643849416,-3.080603256835959,-0.32386318818074006,-0.6097098441430789
1.959864535012066,-1.5995706273405799,-2.3295919212721503,0.8472693420971585,0.4483902725115467
-0.09584757723343933,-2.628776896109312,-0.4022977709698823,-0.5265592030364457,0.29238833223553806
0.03263442978189046,-2.1183575270451716,-0.08560624392492501,-0.8869076738911221,0.054994075293853764
-0.3528115912641561,-0.8297578084241806,-0.0041712798276755236,-0.7179943281779675,-0.39944635942324636
2.859238584119489,-1.1644590340400482,-2.510558508154971,-1.8215615201705644,0.3873460350122599
-1.894595675448285,-1.5995706273405799,-0.7189892980148398,-2.1030837630257553,-0.6232752302540047
0.8035264718739835,-0.41974880704477785,-0.08560624392492501,-2.125605542454323,-0.7385810121972357
0.28959844381260713,-1.0138434825129041,-1.017584166371555,-2.6098238001652194,0.6857845294533513
0.5465624578432667,-1.842229015912086,-0.5470710404761393,-1.2359952550316151,1.1334422711149885
-0.6097756052948157,-1.2983395242863658,-1.0809224717805628,-0.5265592030364457,-0.1620521024814417
-0.7382576123101455,-1.0138434825129041,-0.9904391783391118,0.3067466358151442,0.14316908501499226
-1.7661136684328984,-1.900801730394868,-1.0628258130922403,-1.4049086007447695,-0.935279110806022
-0.48129359827948587,-0.06831252014815757,-0.863762567521177,-0.8080814458916366,-1.681375346908751
-0.7382576123101455,-0.6038344811335014,0.050118696237211054,-3.003954940162647,-0.7385810121972357
-0.48129359827948587,-0.5954669504931251,-1.5695322563642204,-2.947650491591529,-0.7046675469198008
-0.9952216263408622,-1.549365443498248,-1.0628258130922403,-0.7517769973207185,-0.7521463983081617
0.03263442978189046,-0.7293474407394426,-1.3161790347282705,-0.09864539389646708,0.7875249252855361
-0.48129359827948587,-0.2440306635965049,-1.7324021845587996,-1.2922997036027333,1.303009597501923
-1.252185640371522,-2.294075670493444,-0.3570561242491971,-0.16621073218176913,0.6654364502869626
0.5465624578432667,-0.6289370730547044,-2.456268532090165,0.6220515478128859,-0.2637924983136265
-0.3528115912641561,-1.5158953209366688,-1.6871605378380339,-2.474693123594816,-0.6911021608088749
0.8035264718739835,-1.0473136050744833,-1.3433240227606333,-1.3711259316022186,-0.2027482608143397
0.8035264718739835,-1.1226213808380927,-1.3252273640723915,-1.4499521596017042,-1.104846437193077
0.28959844381260713,-0.026474866946201863,-0.999487507683313,-0.3914285264658418,-1.342240694134761
0.41808045082793693,-2.3693834462570535,-1.5695322563642204,-0.01981916589698171,0.06177676834931667
-0.3528115912641561,-2.4781613445821677,-0.5832643578527037,-2.181909991025241,-0.7792771705300133
-0.3528115912641561,-1.25650187108441,-0.5018293937554542,-0.6842116590354167,-0.8878002594177815
1.1889724929199725,-2.8379651621191644,-1.1804540945661344,0.25044218724402595,-0.2773578844246728
0.8035264718739835,-1.4824251983750893,-0.013219609171796496,-0.13242806303901813,0.34664987667936176
0.6750444648585965,-1.8003913627101302,-1.4880972922669709,-0.7968205561774531,-1.0031060413608923
0.6750444648585965,-1.3987498919711039,-1.8862237834091775,0.8022257832402242,0.34664987667936176
-0.09584757723343933,-1.130988911478469,-0.32086280687263286,0.6783559963840041,0.9299614794506189
-0.48129359827948587,-0.6958773181778631,-1.2799857173517062,-1.675169953885777,0.6043922127875553
0.28959844381260713,-1.8171264239908826,-0.366104453593318,-0.763037887034902,0.1702998572369644
-0.48129359827948587,-1.0473136050744833,-1.7776438312794849,0.3405293049576948,0.5908268266766294
-1.3806676473869086,-2.3442808543358504,-1.252840729319263,0.013963503245569343,0.8960480141731839
0.41808045082793693,-1.3569122387691483,-0.3389594655608748,0.19413773867290765,0.5569133613991945
0.8035264718739835,-2.1518276496067505,-0.6013610165410259,-0.954473012176424,-1.023454120527281
1.0604904859046431,-1.306707054926742,-1.1714057652220136,-0.4139503058944092,1.1130941919484791
-0.09584757723343933,-1.6832459337445653,-1.2709373880075046,-0.1774716218959526,0.6857845294533513
2.088346542027396,-0.9218006454685423,0.032022037548888736,-0.09864539389646708,1.4454461516670056
-1.5091496544022385,-2.0681523432027653,0.013925378860646792,-0.05360183503973272,-0.7928425566410597
0.9320084788893134,-2.779392447636382,-2.5196068374991727,-0.7067334384637838,0.19064793640335317
1.0604904859046431,-1.540997912857872,-2.5196068374991727,-0.6166463207501148,-0.3112713497019874
-1.3806676473869086,-0.6289370730547044,-0.4565877470347689,2.806664152369713,-1.532156099688205
-0.8667396193255325,-1.4824251983750893,-0.32086280687263286,0.025224392959752973,0.08212484751570542
-0.22432958424876911,-0.46158646024680783,-0.999487507683313,-1.6639090641715932,0.021080610016418668
-1.894595675448285,-0.059944989507781335,0.1586986483669038,-0.5828636516075637,0.39412872806772287
-0.7382576123101455,-0.21892807167530168,-1.850030466032613,-0.5941245413217473,0.4687383516780559
0.28959844381260713,-0.9971084212321516,-0.5018293937554542,0.14909417981617282,-0.6504060024759769
-2.0230776824636147,-1.9259043223160714,-0.7642309447356054,-1.1571690270321295,-0.6571886955314399
-0.7382576123101455,-1.8338614852717097,-1.307130705384069,2.3337067843728,0.5569133613991945
-0.6097756052948157,-0.41974880704477785,-1.5695322563642204,0.2729639666723932,1.0723980336155814
-0.3528115912641561,0.10740562330011537,-0.27562116015194754,-0.23377607046707088,-0.45370790386707016
0.03263442978189046,-0.6540396649759076,-1.4609523042345276,-0.9882556813189749,-0.1620521024814417
-0.3528115912641561,-1.2899719936459897,-0.4022977709698823,-0.19999340132431986,-0.37909828025685754
-0.6097756052948157,-1.6079381579810306,-0.5742160285085827,-0.7517769973207185,-1.1319772094149287
1.1889724929199725,0.07393550073853616,-0.746134286047283,-2.6098238001652194,-0.3112713497019874
0.9320084788893134,-1.3987498919711039,0.5749217981974329,-0.29008051903798904,0.8892653211177208
0.41808045082793693,0.006995255615377344,-0.8456659088328548,-2.091822873311572,-0.14848671637051583
-0.22432958424876911,-1.1142538501976422,-1.9767070768506283,0.23918129752984196,-1.538938792743668
0.16111643679722024,-0.7209799100990663,-1.14426077718957,-0.47025475446532733,0.1296036989040664
0.28959844381260713,-1.4907927290154657,-1.958610418162306,0.9148346803824607,-0.12135594414866416
0.03263442978189046,-1.1393564421188451,-0.2937178188401896,-1.4724739390300716,1.7235365669415879
-2.0230776824636147,-1.231399279163207,-1.017584166371555,-0.47025475446532733,-1.3151099219129097
-1.5091496544022385,-1.6330407499022332,-3.2253765263422154,-1.179690806460697,1.1944865086142753
1.31745449993536,-1.3150745855671924,-0.26657283080774624,-0.1774716218959526,0.10925561973767761
0.28959844381260713,-0.7962876858626012,-0.737085956703162,0.9260955700966443,-0.34518481497942255
1.8313825279967362,-1.666510872463813,-0.6918443099824767,0.8360084523829752,0.19064793640335317
1.31745449993536,-2.53673405906495,-0.07655791458080405,0.2842248563865765,-0.7317983191416524
-0.48129359827948587,0.032097847536580446,-0.9090042142418623,-2.0693010938832046,-0.935279110806022
-0.8667396193255325,-0.4950565828083871,-1.0356808250598775,-0.8306032253202039,0.15673447112603853
1.8313825279967362,-1.6079381579810306,-0.44753941769064787,-1.9566921967411681,-0.41301174553417225
-0.6097756052948157,-0.46995399088718404,-1.252840729319263,-0.13242806303901813,0.8892653211177208
1.8313825279967362,0.07393550073853616,-0.5742160285085827,-0.031080055611165343,-0.42657713164521854
-0.9952216263408622,0.0823030313789124,-0.2846694894960686,-0.32386318818074006,1.3776192211121356
0.03263442978189046,-0.05157745886740496,-0.7823276034238472,0.5657470992419678,0.3669979558458711
-0.09584757723343933,-2.2773406092126915,-0.3570561242491971,0.11531151067342181,1.3572711419457468
-1.123703633356192,-1.4573226064538862,-1.0537774837481193,1.5116618352355942,-3.0650447302264396
0.28959844381260713,-2.5618366509861534,-1.1533091065336911,-0.639168100178482,-1.3151099219129097
